cust_id,first_name,last_name,gender,email,product_id,product_name,product_category,product_price,quantity_sold,purchase_date,payment_method,shipping_address,delivery_period,total_price
C110,Liam,Thompson,Male,emancer4q@rambler.ru,P012,"""Deep Work""",Books,81.48,10,1/29/2021,Credit Card,849 Loeprich Trail,8,814.8
C115,Isabella,Das,Female,kclacey4r@pen.io,P009,Casual T-Shirt,Clothing,,10,2/13/2021,PayPal,37154 Glendale Terrace,6,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C109,Maya,Rodriguez,Female,wchessman4s@t.co,P038,Rubik’s Cube,Toys & Games,75.99,12,2/19/2021,Credit Card,0 Shopko Junction,4,911.88
,Isabella,Das,Female,darmytage4t@dropbox.com,P025,,Office Supplies,42.3,24,6/5/2021,PayPal,8 Ridgeway Trail,8,1015.2
C105,Priya,Nair,Female,,P025,Notebook (5-pack),Office Supplies,7.08,9,6/6/2021,cash,99611 Spenser Park,8,63.72
C110,Liam,Thompson,Male,cdemicoli4v@ow.ly,P041,Protein Shake Bottle,Sports & Outdoors,89.62,22,5/12/2021,cash,07 Springs Lane,5,1971.64
C105,Priya,Nair,Female,ncrotty4w@quantcast.com,P043,Vitamin C Gummies,Health & Personal Care,53.75,4,3/4/2021,Apple Pay,34 Daystar Hill,6,215.0
C113,,Desai,Female,ayeomans4x@msn.com,P012,"""Deep Work""",,41.63,5,4/12/2021,Credit Card,,7,208.15
C111,Sara,Mehta,Female,fdumingos4y@zimbio.com,P043,Vitamin C Gummies,Health & Personal Care,11.28,5,6/19/2021,Credit Card,,6,56.4
C101,Alice,,Female,bpuzey4z@gizmodo.com,,Smartwatch,Electronics,60.27,25,3/8/2021,Apple Pay,3293 School Lane,4,1506.75
C107,Sophia,Singh,Female,yloins50@themeforest.net,P028,Car Vacuum Cleaner,Automotive,75.3,12,1/4/2021,Credit Card,288 Gulseth Terrace,5,
C107,,Singh,Female,sscreech51@timesonline.co.uk,P003,Bluetooth Speaker,Electronics,81.8,21,1/4/2021,Credit Card,19 Iowa Trail,6,1717.8
C115,,Das,Female,gmcelree52@pbs.org,P005,Nonstick Frying Pan,Home & Kitchen,38.35,18,3/24/2021,cash,8794 Northport Point,,690.3
C110,Liam,Thompson,,drival53@t.co,P029,Windshield Sun Shade,Automotive,8.22,14,5/20/2021,COD,6 Carberry Pass,4,115.08
C107,Sophia,Singh,Female,lkasman54@hc360.com,P019,Toothbrush Set,Health & Personal Care,2.72,1,3/13/2021,Apple Pay,004 Sachtjen Crossing,7,2.72
C109,,Rodriguez,Female,sburkert55@histats.com,P047,Highlighters (6-pack),Office Supplies,28.61,13,2/7/2021,PayPal,6997 Ludington Lane,7,371.93
C109,Maya,Rodriguez,Female,sgrey56@microsoft.com,P046,Sticky Notes (3x3),Office Supplies,33.64,7,5/15/2021,Credit Card,,,235.48
C102,Raj,Patel,Male,edible57@51.la,P032,LED Desk Lamp,Home & Kitchen,89.72,10,4/12/2021,PayPal,8 Lighthouse Bay Park,6,897.2
C113,Aisha,Desai,,wwardle58@networkadvertising.org,P042,,Health & Personal Care,65.13,12,2/13/2021,PayPal,1872 Walton Parkway,4,781.56
C110,Liam,Thompson,Male,tfurzer59@nsw.gov.au,P018,Running Shorts,Sports & Outdoors,69.86,11,6/9/2021,PayPal,35 Tennessee Lane,8,768.46
C105,Priya,Nair,Female,wmaymand5a@ezinearticles.com,P038,,Toys & Games,20.87,21,3/9/2021,COD,2 New Castle Park,4,438.27
C107,,Singh,Female,glivingston5b@independent.co.uk,P005,Nonstick Frying Pan,Home & Kitchen,47.22,21,4/20/2021,PayPal,80 Nova Crossing,4,991.62
C108,Arjun,Verma,Male,dpengilley5c@goodreads.com,P001,Wireless Earbuds,Electronics,69.54,10,5/28/2021,PayPal,45178 Beilfuss Crossing,7,695.4
C106,David,Kim,Male,chain5d@marriott.com,P050,Dashboard Phone Mount,Automotive,67.73,25,3/26/2021,COD,832 Cottonwood Lane,4,1693.25
C110,Liam,Thompson,Male,,P036,"""Can't Hurt Me""",Books,66.67,1,,cash,996 Rusk Trail,8,66.67
C103,Emma,Chen,Female,rhazel5f@google.co.uk,P017,Dumbbell Set (15lb),Sports & Outdoors,34.15,9,3/1/2021,COD,58477 Riverside Pass,8,307.35
C101,Alice,Johnson,Female,kliggons5g@4shared.com,P040,Resistance Bands,Sports & Outdoors,45.2,11,2/23/2021,PayPal,85803 Londonderry Pass,6,497.2
C113,Aisha,,Female,aalpine5h@smh.com.au,P047,Highlighters (6-pack),Office Supplies,98.26,2,1/9/2021,Credit Card,7 Armistice Hill,7,196.52
C112,Ethan,Wong,Male,aligoe5i@google.ru,P035,Winter Scarf,Clothing,97.67,10,5/22/2021,cash,8 Glacier Hill Terrace,6,976.7
C111,Sara,Mehta,Female,akemet5j@archive.org,P034,Maxi Dress,Clothing,44.86,4,,cash,602 Annamark Terrace,7,179.44
C114,,,Male,fdannell5k@virginia.edu,P049,USB Car Charger,Automotive,94.08,18,6/23/2021,Apple Pay,3831 Fallview Point,5,1693.44
C106,David,Kim,,jsorton5l@sohu.com,P020,Face Moisturizer,Health & Personal Care,42.25,9,,COD,32495 Spohn Place,8,380.25
C112,Ethan,Wong,Male,ajouhandeau5m@independent.co.uk,P026,Ballpoint Pens,Office Supplies,64.96,20,6/10/2021,PayPal,29381 Arkansas Alley,5,1299.2
C112,,Wong,Male,kodom5n@purevolume.com,P050,Dashboard Phone Mount,,29.9,6,4/6/2021,Credit Card,4 Ridge Oak Circle,8,179.4
C115,Isabella,Das,Female,bwornham5o@theglobeandmail.com,P013,Board Game: Codenames,Toys & Games,,10,4/9/2021,COD,,6,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C106,David,Kim,Male,,P019,,Health & Personal Care,22.28,12,1/23/2021,Credit Card,3 Warner Hill,8,267.36
C110,Liam,Thompson,,eheamus5q@cornell.edu,P034,Maxi Dress,Clothing,81.28,8,3/26/2021,PayPal,88 Ludington Way,5,650.24
C105,Priya,Nair,Female,mimm5r@purevolume.com,P047,,Office Supplies,94.29,17,6/8/2021,cash,9928 Vidon Plaza,4,1602.93
C108,Arjun,Verma,Male,kbulter5s@umn.edu,P016,Yoga Mat,Sports & Outdoors,22.65,6,4/28/2021,PayPal,,4,135.9
C112,Ethan,,Male,tducarne5t@jiathis.com,P017,Dumbbell Set (15lb),Sports & Outdoors,26.18,23,3/13/2021,Credit Card,20467 Heath Court,,602.14
C108,Arjun,Verma,Male,jhutcheon5u@123-reg.co.uk,P044,Pasta Sauce,Grocery,53.0,21,5/14/2021,cash,83272 Steensland Circle,7,1113.0
C109,Maya,Rodriguez,Female,rbeevens5v@free.fr,P030,Steering Wheel Cover,Automotive,62.15,7,5/6/2021,COD,7 Sloan Road,7,435.05
C101,Alice,Johnson,Female,ndibdin5w@dagondesign.com,P045,,Grocery,34.68,6,2/28/2021,PayPal,8 Ryan Avenue,7,208.08
C102,Raj,Patel,Male,bbiffin5x@123-reg.co.uk,P031,,Electronics,95.36,19,2/20/2021,Apple Pay,999 Sachs Terrace,4,1811.84
,Sophia,Singh,Female,ckilby5y@sciencedaily.com,P020,Face Moisturizer,Health & Personal Care,,4,2/26/2021,Apple Pay,16004 Caliangt Alley,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C115,Isabella,Das,Female,mtuny5z@wiley.com,P028,Car Vacuum Cleaner,Automotive,4.98,14,4/30/2021,cash,9 East Center,,69.72
C103,Emma,Chen,Female,abilyard60@hc360.com,P007,Men's Running Shoes,Clothing,53.1,11,3/8/2021,Credit Card,459 Portage Park,4,584.1
C109,Maya,Rodriguez,Female,ritter61@accuweather.com,P037,Coloring Book for Adults,Books,20.92,23,1/24/2021,COD,11625 Buell Hill,8,481.16
C113,Aisha,Desai,Female,jmaudlin62@google.pl,P030,Steering Wheel Cover,Automotive,89.97,22,2/26/2021,Credit Card,3 Hoffman Trail,4,1979.34
C101,Alice,Johnson,Female,,P020,Face Moisturizer,Health & Personal Care,13.19,5,6/13/2021,PayPal,9 4th Parkway,4,65.95
C105,Priya,Nair,Female,hmorstatt64@sun.com,P045,Breakfast Cereal,Grocery,23.12,6,2/8/2021,cash,7 Gina Alley,4,138.72
C107,Sophia,Singh,Female,mtrelevan65@rambler.ru,P017,Dumbbell Set (15lb),Sports & Outdoors,11.17,13,1/3/2021,COD,,4,145.21
C112,Ethan,Wong,Male,sgentil66@quantcast.com,P035,Winter Scarf,Clothing,43.99,8,1/9/2021,Credit Card,4 Sutherland Lane,8,351.92
C105,Priya,Nair,Female,ehurl67@engadget.com,P018,,Sports & Outdoors,41.67,11,1/18/2021,Apple Pay,16960 Homewood Lane,7,458.37
C105,Priya,Nair,Female,bclowes68@smh.com.au,P003,Bluetooth Speaker,Electronics,40.41,22,5/26/2021,Credit Card,89933 Grim Street,4,889.02
C111,Sara,Mehta,Female,medelman69@princeton.edu,P048,Car Air Freshener,Automotive,4.9,9,3/18/2021,PayPal,0499 Oneill Hill,6,44.1
C114,Noah,Shah,Male,glerhinan6a@wikia.com,P015,Plush Teddy Bear,Toys & Games,10.47,8,3/6/2021,Apple Pay,5447 Arizona Park,4,83.76
C106,David,Kim,Male,mabthorpe6b@cdc.gov,P050,Dashboard Phone Mount,Automotive,68.43,17,4/13/2021,COD,317 Summerview Lane,6,1163.31
C111,Sara,Mehta,Female,nmerigeau6c@sphinn.com,P040,Resistance Bands,Sports & Outdoors,94.59,7,5/12/2021,cash,50 Monument Trail,5,662.13
C109,,Rodriguez,,crheaume6d@google.com,P022,Organic Green Tea,Grocery,58.4,24,1/16/2021,Apple Pay,09094 Gateway Trail,6,1401.6
C104,Omar,Ali,Male,ekupis6e@yellowbook.com,P042,,,31.79,10,6/15/2021,Apple Pay,8735 Rigney Junction,6,317.9
C109,Maya,Rodriguez,Female,,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,67.42,1,5/8/2021,Credit Card,629 Superior Way,7,67.42
C101,Alice,Johnson,Female,xhoulton6g@cpanel.net,P038,Rubik’s Cube,Toys & Games,6.06,21,4/16/2021,Credit Card,,8,127.26
C105,Priya,Nair,Female,gtitchener6h@apache.org,P043,Vitamin C Gummies,Health & Personal Care,78.66,20,4/5/2021,COD,,8,1573.2
C113,Aisha,Desai,Female,rstarkey6i@networksolutions.com,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,69.28,22,4/2/2021,cash,8207 Straubel Drive,7,1524.16
C113,Aisha,Desai,Female,mbales6j@twitter.com,P042,First Aid Kit,Health & Personal Care,15.09,15,5/28/2021,Credit Card,,7,226.35
C111,Sara,Mehta,Female,nvaissiere6k@tinyurl.com,P034,Maxi Dress,Clothing,17.31,12,4/23/2021,cash,69017 Veith Drive,5,207.72
C111,Sara,Mehta,Female,rmartynov6l@dmoz.org,P041,Protein Shake Bottle,Sports & Outdoors,72.8,6,6/15/2021,COD,28455 Coleman Park,5,436.8
C102,Raj,Patel,Male,pcaramuscia6m@businesswire.com,P037,Coloring Book for Adults,Books,86.71,17,5/12/2021,Credit Card,17393 Kedzie Parkway,7,1474.07
C109,,Rodriguez,Female,bhanbidge6n@blogs.com,P050,Dashboard Phone Mount,,57.72,24,5/7/2021,cash,2 Dixon Way,4,
C101,Alice,Johnson,,,P012,"""Deep Work""",Books,63.02,3,6/2/2021,Apple Pay,8606 Eagan Parkway,7,189.06
C104,Omar,Ali,Male,aatton6p@digg.com,P040,,Sports & Outdoors,52.45,19,2/11/2021,PayPal,4306 Warner Avenue,5,996.55
C107,Sophia,Singh,Female,ahabbert6q@purevolume.com,P023,Chocolate Chip Cookies,Grocery,60.38,16,5/12/2021,PayPal,30729 Sunbrook Parkway,7,966.08
C105,Priya,Nair,,brobker6r@canalblog.com,P034,Maxi Dress,Clothing,43.46,,5/19/2021,Credit Card,75 Fairfield Pass,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C110,Liam,Thompson,Male,rcriag6s@ucoz.ru,P017,Dumbbell Set (15lb),Sports & Outdoors,,7,5/28/2021,cash,66758 Shasta Trail,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C107,Sophia,Singh,Female,rbraven6t@twitpic.com,P014,Lego Creator Set,Toys & Games,37.75,18,5/5/2021,PayPal,81139 Raven Circle,8,679.5
C115,Isabella,Das,Female,dtwinborne6u@newyorker.com,P012,"""Deep Work""",Books,4.08,23,1/21/2021,cash,21 6th Park,8,93.84
C113,Aisha,Desai,Female,scutting6v@uiuc.edu,P010,"""The Alchemist""",Books,99.2,2,3/3/2021,Apple Pay,67 Troy Terrace,7,198.4
C114,Noah,Shah,Male,cblackborow6w@usnews.com,P014,Lego Creator Set,Toys & Games,59.03,13,1/15/2021,cash,89 Lindbergh Pass,6,767.39
C106,David,Kim,,lshewsmith6x@clickbank.net,P014,Lego Creator Set,Toys & Games,90.81,6,5/18/2021,cash,467 Swallow Plaza,8,
C115,Isabella,Das,Female,gbiggans6y@wsj.com,P014,,Toys & Games,90.54,7,4/28/2021,cash,42493 Monterey Road,5,633.78
C101,Alice,Johnson,Female,stoller6z@aboutads.info,P013,Board Game: Codenames,Toys & Games,60.57,2,2/25/2021,PayPal,80804 Lake View Pass,8,121.14
C107,Sophia,Singh,,jcreese70@technorati.com,P003,Bluetooth Speaker,Electronics,70.9,1,6/8/2021,PayPal,59369 Wayridge Place,4,70.9
C106,David,Kim,Male,pbeadnall71@guardian.co.uk,,Vacuum Cleaner,Home & Kitchen,34.48,18,4/27/2021,cash,3 Crescent Oaks Street,6,620.64
C102,Raj,Patel,Male,htoffts72@fc2.com,P042,First Aid Kit,Health & Personal Care,37.53,17,3/8/2021,COD,2948 Graedel Point,8,638.01
C101,Alice,Johnson,Female,jcranstone73@mail.ru,P009,Casual T-Shirt,Clothing,15.61,24,2/1/2021,COD,616 Mariners Cove Pass,6,374.64
C114,Noah,Shah,Male,tmulqueen74@globo.com,P036,"""Can't Hurt Me""",Books,16.95,,2/18/2021,cash,6822 School Park,7,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C110,Liam,Thompson,Male,eupham75@mapquest.com,P008,Women's Jacket,Clothing,93.84,18,3/1/2021,cash,01 Anhalt Avenue,5,1689.12
C105,Priya,Nair,Female,rlampbrecht76@qq.com,P003,Bluetooth Speaker,Electronics,87.82,20,6/1/2021,cash,11375 Stoughton Road,6,
C110,,Thompson,Male,rpoetz77@ycombinator.com,P046,Sticky Notes (3x3),Office Supplies,68.14,15,2/2/2021,COD,9 Mandrake Trail,7,1022.1
C112,Ethan,Wong,Male,hloveredge78@tripadvisor.com,P032,LED Desk Lamp,Home & Kitchen,52.55,14,5/23/2021,cash,95 Lunder Trail,,735.7
C110,Liam,Thompson,Male,vlobley79@pen.io,P027,Wireless Mouse,Office Supplies,44.47,20,5/31/2021,PayPal,74 Red Cloud Center,4,889.4
C101,Alice,Johnson,Female,ccudd7a@bloglines.com,P017,Dumbbell Set (15lb),Sports & Outdoors,16.55,2,3/19/2021,PayPal,5850 Arkansas Way,8,33.1
C106,David,Kim,,gwiddowfield7b@admin.ch,P026,Ballpoint Pens,Office Supplies,57.6,3,3/20/2021,Apple Pay,50 Washington Avenue,6,172.8
C104,Omar,Ali,Male,vashling7c@time.com,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,26.45,18,5/6/2021,PayPal,481 Dennis Crossing,6,476.1
C103,Emma,Chen,Female,fgreep7d@google.ca,P037,Coloring Book for Adults,Books,72.02,12,4/9/2021,COD,583 Anhalt Alley,7,864.24
C107,Sophia,Singh,Female,mcorain7e@typepad.com,P017,Dumbbell Set (15lb),Sports & Outdoors,4.17,4,5/16/2021,COD,0780 Starling Point,,16.68
C110,Liam,Thompson,Male,osherlaw7f@examiner.com,P001,Wireless Earbuds,Electronics,13.99,4,2/4/2021,cash,7 Ridge Oak Trail,8,55.96
C114,Noah,Shah,Male,dgrayson7g@google.it,P048,Car Air Freshener,Automotive,2.26,9,3/17/2021,Credit Card,5748 Caliangt Lane,7,20.34
C111,Sara,Mehta,,,P027,Wireless Mouse,Office Supplies,,20,2/10/2021,Apple Pay,0636 Lakeland Place,8,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C103,Emma,Chen,Female,gsercombe7i@nasa.gov,P032,LED Desk Lamp,Home & Kitchen,32.14,25,1/30/2021,COD,695 Nancy Plaza,8,803.5
C104,Omar,Ali,Male,ktunnah7j@wikia.com,P036,"""Can't Hurt Me""",,94.35,12,3/23/2021,Credit Card,0818 Cascade Way,6,1132.2
C106,David,Kim,Male,mlefwich7k@photobucket.com,P022,,Grocery,27.67,1,1/8/2021,Credit Card,738 Karstens Road,4,
C106,David,Kim,Male,dmahaddie7l@dagondesign.com,P021,Hair Dryer,Health & Personal Care,5.4,17,5/12/2021,COD,4952 Kropf Lane,6,91.8
C108,Arjun,Verma,Male,rbertelsen7m@goo.ne.jp,P019,Toothbrush Set,Health & Personal Care,51.96,,1/12/2021,cash,97 Garrison Center,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C110,Liam,,Male,bpinock7n@go.com,P036,"""Can't Hurt Me""",Books,91.17,1,1/17/2021,Apple Pay,338 Loeprich Way,7,91.17
C105,Priya,Nair,Female,capthorpe7o@microsoft.com,P013,Board Game: Codenames,Toys & Games,21.07,7,1/30/2021,Credit Card,56287 Hoffman Street,5,147.49
C114,Noah,Shah,Male,iivermee7p@lycos.com,P004,Electric Kettle,Home & Kitchen,16.49,14,1/12/2021,Apple Pay,505 Messerschmidt Pass,7,
C108,Arjun,Verma,Male,ckornacki7q@nba.com,P037,Coloring Book for Adults,Books,86.34,10,6/19/2021,COD,48 Caliangt Alley,8,863.4
C104,Omar,Ali,Male,mmacgillivray7r@admin.ch,P006,,Home & Kitchen,7.45,14,5/18/2021,COD,70 Shoshone Avenue,8,104.3
C104,Omar,Ali,Male,eleinster7s@typepad.com,P019,Toothbrush Set,Health & Personal Care,54.15,17,5/12/2021,Apple Pay,8 Gale Drive,8,920.55
C115,Isabella,Das,Female,fsheen7t@bizjournals.com,P012,"""Deep Work""",Books,4.03,25,4/19/2021,COD,635 Dixon Drive,8,100.75
C104,Omar,Ali,Male,kfeatherbie7u@com.com,P027,Wireless Mouse,Office Supplies,26.2,22,6/17/2021,Apple Pay,18 Vernon Lane,7,576.4
C109,Maya,Rodriguez,Female,vblazejewski7v@home.pl,P023,,Grocery,53.22,17,3/14/2021,Apple Pay,69 Dunning Hill,5,904.74
C102,Raj,Patel,Male,lmckeeman7w@buzzfeed.com,P047,Highlighters (6-pack),Office Supplies,30.76,12,5/23/2021,Credit Card,8 Darwin Crossing,8,369.12
C102,Raj,Patel,Male,cdutch7x@google.cn,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,17.44,10,6/2/2021,PayPal,50 Mayer Hill,8,174.4
C107,Sophia,Singh,,abryan7y@who.int,P048,Car Air Freshener,Automotive,40.33,13,5/2/2021,Apple Pay,80315 Dorton Pass,8,524.29
C110,,Thompson,Male,iyeldon7z@fotki.com,P032,LED Desk Lamp,Home & Kitchen,43.6,1,3/23/2021,Credit Card,6 Mesta Plaza,5,43.6
C112,Ethan,Wong,Male,dbampton80@virginia.edu,P033,Coffee Mug Set,Home & Kitchen,,13,1/6/2021,PayPal,355 Anthes Court,7,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C115,Isabella,Das,Female,kdunkley81@time.com,P045,Breakfast Cereal,Grocery,12.19,18,2/8/2021,COD,347 Beilfuss Road,5,219.42
C111,Sara,Mehta,Female,rgoldin82@google.com.hk,P046,Sticky Notes (3x3),Office Supplies,44.91,12,1/13/2021,Apple Pay,4723 Thierer Road,5,
C101,Alice,Johnson,Female,gsedgmond83@twitter.com,P034,Maxi Dress,Clothing,63.2,22,5/25/2021,COD,21896 Tennessee Avenue,4,1390.4
C112,Ethan,Wong,,mhatchette84@chronoengine.com,P027,Wireless Mouse,Office Supplies,35.43,25,4/12/2021,cash,397 Tennyson Road,6,885.75
C101,Alice,Johnson,Female,ariepl85@fema.gov,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,3.89,5,3/1/2021,Credit Card,87 Commercial Crossing,,
C101,Alice,Johnson,,rmarkie86@army.mil,P012,"""Deep Work""",,49.85,9,5/30/2021,COD,9891 Mendota Plaza,6,448.65
C113,Aisha,Desai,,rpoynter87@php.net,P023,Chocolate Chip Cookies,Grocery,42.17,6,4/5/2021,Credit Card,31825 Elmside Point,4,253.02
C108,Arjun,Verma,,fdaal88@wunderground.com,P043,Vitamin C Gummies,Health & Personal Care,44.65,15,2/9/2021,PayPal,32057 Boyd Avenue,8,669.75
C109,Maya,Rodriguez,Female,epetteford89@lycos.com,P048,Car Air Freshener,Automotive,51.36,3,3/17/2021,Apple Pay,3935 Porter Street,5,154.08
C111,Sara,Mehta,Female,ckubanek8a@lulu.com,P050,Dashboard Phone Mount,Automotive,42.25,16,6/2/2021,PayPal,25769 Evergreen Circle,5,676.0
C115,Isabella,Das,Female,ltippler8b@nytimes.com,P050,Dashboard Phone Mount,Automotive,24.94,18,4/29/2021,PayPal,819 Vernon Road,7,448.92
C101,Alice,Johnson,Female,pthirlwell8c@ox.ac.uk,P031,Noise Cancelling Headphones,Electronics,90.02,14,5/10/2021,PayPal,,5,1260.28
C107,Sophia,Singh,Female,edaffey8d@instagram.com,P050,Dashboard Phone Mount,Automotive,,5,6/17/2021,Credit Card,100 Butterfield Terrace,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C108,Arjun,Verma,Male,clozano8e@posterous.com,P001,,Electronics,26.67,16,1/25/2021,COD,473 Pierstorff Street,5,
C101,Alice,,Female,dschohier8f@theglobeandmail.com,P044,Pasta Sauce,Grocery,25.12,,3/24/2021,cash,45 Michigan Avenue,4,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C102,Raj,Patel,Male,dwilloughby8g@furl.net,P011,"""Atomic Habits""",Books,24.84,13,5/8/2021,Apple Pay,76551 Fremont Place,,322.92
C106,David,Kim,Male,brickards8h@vinaora.com,P029,Windshield Sun Shade,Automotive,76.25,6,3/23/2021,COD,354 Annamark Terrace,8,457.5
C106,David,Kim,Male,djendrys8i@mac.com,P027,Wireless Mouse,Office Supplies,78.91,20,4/18/2021,Apple Pay,334 Fairview Point,4,1578.2
C101,Alice,Johnson,Female,hhopfner8j@microsoft.com,P049,USB Car Charger,Automotive,48.95,17,5/8/2021,cash,7 Charing Cross Plaza,5,832.15
C115,Isabella,Das,Female,wsymonds8k@disqus.com,P046,Sticky Notes (3x3),Office Supplies,7.83,10,4/18/2021,cash,49954 Glendale Court,5,78.3
C109,Maya,Rodriguez,Female,avincent8l@blogs.com,P015,Plush Teddy Bear,Toys & Games,32.27,4,2/7/2021,Credit Card,0 Kingsford Street,4,129.08
,Raj,Patel,Male,aputtergill8m@4shared.com,P036,"""Can't Hurt Me""",Books,65.44,6,1/30/2021,COD,8809 Green Ridge Plaza,6,392.64
C110,Liam,Thompson,Male,bdolohunty8n@a8.net,P014,Lego Creator Set,Toys & Games,14.04,1,4/12/2021,cash,5435 Sugar Alley,4,14.04
C103,Emma,Chen,Female,rgerrelt8o@phpbb.com,P021,,Health & Personal Care,33.74,14,5/4/2021,PayPal,082 Old Gate Parkway,4,
C109,Maya,Rodriguez,Female,jburg8p@disqus.com,P014,Lego Creator Set,Toys & Games,15.95,10,3/6/2021,Apple Pay,37 Everett Park,5,159.5
C103,,Chen,Female,amilton8q@github.com,P038,Rubik’s Cube,Toys & Games,62.95,,6/18/2021,Apple Pay,67200 Farragut Avenue,6,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C109,Maya,Rodriguez,Female,ayearron8r@harvard.edu,P042,First Aid Kit,Health & Personal Care,72.04,20,4/15/2021,PayPal,47 Fremont Place,,1440.8
C107,Sophia,Singh,,sscanderet8s@trellian.com,P045,Breakfast Cereal,Grocery,59.65,23,1/20/2021,COD,5665 Old Gate Trail,7,1371.95
C115,Isabella,Das,Female,brallin8t@exblog.jp,P022,Organic Green Tea,Grocery,39.22,18,4/12/2021,PayPal,34 Tony Trail,5,705.96
C112,Ethan,Wong,,lubee8u@qq.com,P009,Casual T-Shirt,Clothing,,1,6/15/2021,PayPal,4560 Dawn Park,5,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C111,Sara,Mehta,Female,ihallan8v@quantcast.com,P020,Face Moisturizer,Health & Personal Care,58.31,1,1/13/2021,PayPal,4204 Chive Hill,8,58.31
C109,Maya,Rodriguez,Female,ralenin8w@arizona.edu,P047,Highlighters (6-pack),Office Supplies,48.09,1,4/10/2021,COD,640 Buena Vista Alley,7,48.09
C112,Ethan,Wong,Male,mrodriguez8x@cnet.com,P028,Car Vacuum Cleaner,Automotive,37.23,17,1/15/2021,PayPal,41 Sundown Hill,4,632.91
C115,Isabella,Das,,utillard8y@wsj.com,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,20.58,8,6/7/2021,COD,9658 Sachs Drive,6,164.64
C105,Priya,Nair,Female,apippin8z@yahoo.com,P047,Highlighters (6-pack),Office Supplies,5.09,22,2/26/2021,Apple Pay,140 Commercial Drive,4,111.98
C108,Arjun,Verma,Male,drafferty90@netlog.com,P008,,Clothing,17.76,13,4/28/2021,Credit Card,10319 Mosinee Plaza,7,230.88
C112,Ethan,Wong,Male,wsiveyer91@guardian.co.uk,,Vitamin C Gummies,Health & Personal Care,45.03,8,6/21/2021,PayPal,396 Oak Crossing,7,360.24
C111,Sara,Mehta,Female,acatterill92@abc.net.au,P045,Breakfast Cereal,Grocery,89.59,25,1/4/2021,PayPal,258 Linden Terrace,5,2239.75
,Sara,Mehta,Female,bchippindale93@archive.org,P042,First Aid Kit,Health & Personal Care,10.14,1,2/3/2021,cash,72 Melvin Junction,5,10.14
C113,Aisha,Desai,Female,afeatherstonhaugh94@behance.net,P015,Plush Teddy Bear,,19.64,12,5/17/2021,Apple Pay,7483 Carberry Park,4,235.68
C113,Aisha,Desai,Female,mconti95@joomla.org,P037,Coloring Book for Adults,Books,31.96,5,4/16/2021,Apple Pay,64363 Fairview Circle,7,159.8
C114,Noah,Shah,Male,kholdren96@cnn.com,P049,USB Car Charger,Automotive,86.43,25,5/5/2021,COD,8 Kipling Crossing,4,2160.75
C115,Isabella,Das,Female,wmapam97@sciencedirect.com,P024,Almond Butter,Grocery,30.7,3,1/6/2021,Apple Pay,0648 Menomonie Court,,92.1
C112,,Wong,Male,bmacfall98@uol.com.br,P048,,Automotive,33.23,21,2/4/2021,Apple Pay,4989 Reindahl Junction,8,697.83
C102,Raj,Patel,Male,,P011,"""Atomic Habits""",Books,19.21,,,COD,4 Golf Course Hill,6,error: Could not access blank value: Use || to provide a default value for blank fields.  Example: (my_field || 0) + 1
C114,Noah,Shah,,dcardus9a@webs.com,P027,Wireless Mouse,Office Supplies,17.84,4,1/20/2021,PayPal,1917 Comanche Junction,5,71.36
C102,Raj,Patel,Male,,P039,Jigsaw Puzzle (1000 pcs),Toys & Games,20.27,8,1/11/2021,Credit Card,93 Utah Pass,8,162.16
C112,Ethan,,Male,twoodall9c@printfriendly.com,P046,Sticky Notes (3x3),Office Supplies,96.3,4,4/10/2021,Apple Pay,58 Summerview Street,8,385.2
C113,Aisha,Desai,,reykelbosch9d@fc2.com,P050,Dashboard Phone Mount,Automotive,98.61,25,6/29/2021,PayPal,,,2465.25
,Noah,Shah,Male,trowston9e@dell.com,P022,Organic Green Tea,Grocery,89.82,7,4/16/2021,Apple Pay,87 Lerdahl Circle,4,628.74
